﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3d54yF6CHGO8lzD0470vtS","Öyle Dertli","Duman","Darmaduman","1","11","301734","spotify:user:mrkaan888","2019-02-04T09:28:23Z"
"spotify:track:2sLAykCWyB1VA5hXDjU59T","Senden Daha Güzel","Duman","Duman 2","1","3","239093","spotify:user:mrkaan888","2019-02-04T09:28:28Z"
"spotify:track:5Tnqm7y0tkdLcmiMop2iqW","Eyvallah","Duman","Darmaduman","1","2","289029","spotify:user:mrkaan888","2019-02-04T09:28:44Z"
"spotify:track:03INrUW4VCJpDXKQzNEaKS","Cevapsız Sorular","maNga","Şehr-i Hüzün","1","4","272040","spotify:user:mrkaan888","2019-02-04T09:30:21Z"
"spotify:track:2HbD6V4RE47XV5G7VBN1hP","Ela Gözlüm","Haluk Levent","Haluk Levent Box Set","2","14","231640","spotify:user:mrkaan888","2019-02-04T09:31:19Z"
"spotify:track:7ouXmvpb00kNT4l4cKLRnL","Yeşilimi Ver","Diyar Pala","Original","1","10","200000","spotify:user:mrkaan888","2019-02-04T09:42:13Z"
"spotify:track:2zhrL3QfPGFmsgXjxqJqN8","Şerefsiz (feat. Sansar Salvo)","Diyar Pala, Sansar Salvo","Original","1","8","225000","spotify:user:mrkaan888","2019-02-04T09:42:20Z"
"spotify:track:6obM04jrP3HmqJ90P3yWa0","Bensiz Yapama","Diyar Pala","Original","1","4","200013","spotify:user:mrkaan888","2019-02-04T09:42:30Z"
"spotify:track:25GYd0St6xT3DKaYn3Jd3Z","Pompalamasyon","Diyar Pala","Original","1","6","191013","spotify:user:mrkaan888","2019-02-04T09:42:35Z"
"spotify:track:7eB0iJ7TzFFV8AlAqnIgeK","Azdıracaksın","Diyar Pala","Yeni Bir Flow","1","4","275400","spotify:user:mrkaan888","2019-02-04T09:42:53Z"
"spotify:track:4RL77hMWUq35NYnPLXBpih","Skinny Love","Birdy","Birdy","1","2","201080","spotify:user:mrkaan888","2019-02-04T09:49:37Z"
"spotify:track:0KB8ooAOqImp8lqeoBoS3W","Kafam Karışık","Yaşlı Amca","Kafam Karışık","1","1","224128","spotify:user:mrkaan888","2019-02-04T09:58:49Z"
"spotify:track:4jc54urzYCrRBVgPdoGy9e","Erkekler Ağlamaz","Nilüfer, Şebnem Ferah","12 Düet","1","1","355317","spotify:user:mrkaan888","2019-02-05T08:31:42Z"
"spotify:track:11PO9iu6PtpgL1JK4QNUEJ","Dinle Beni Bi'","Yüzyüzeyken Konuşuruz","Akustik Travma","1","2","144906","spotify:user:mrkaan888","2019-02-05T13:28:50Z"
"spotify:track:1yGMK0kzqSJUnVZ0hoJQSp","Giderdi Hoşuma","Yaşlı Amca","Akşamüstü","1","2","220530","spotify:user:mrkaan888","2019-02-05T14:03:10Z"
"spotify:track:0X1bWx1b5WZn8WCpfHriqj","Saydım","Ogün Sanlısoy","Akustik 2012","1","4","247385","spotify:user:mrkaan888","2019-02-05T14:03:45Z"
"spotify:track:7zKc6avRc5aCQHOmaiOWR0","Bulunmam Gerek","Can Bonomo","Bulunmam Gerek","1","9","258353","spotify:user:mrkaan888","2019-02-05T14:03:47Z"
"spotify:track:1g1mBDIqjn7oyujLrotN4S","Masum Değiliz","Şebnem Ferah","Güldünya","1","10","367600","spotify:user:mrkaan888","2019-02-05T14:03:48Z"
"spotify:track:0whyrrtH3UMhXDV2oulnLb","Hayat Bu İşte","maNga","Şehr-i Hüzün","1","8","307546","spotify:user:mrkaan888","2019-02-05T14:03:57Z"
"spotify:track:0lX83giId8IqjzbZg2tP5B","Kupa Kızı Ve Sinek Valesi","Teoman","Teo","1","3","295066","spotify:user:mrkaan888","2019-02-05T14:04:00Z"
"spotify:track:3zjxkFv5Kws37esqhIYQFq","Mevsimler Gerçerken","Umut Kaya","Umut Kaya","1","1","198530","spotify:user:mrkaan888","2019-02-05T14:04:04Z"
"spotify:track:7mTIZvOZ8U9nTPDJMj6fAb","Yakamoz Güzeli","Yaşlı Amca","Akşamüstü","1","3","268265","spotify:user:mrkaan888","2019-02-05T14:05:56Z"
"spotify:track:7l5bCV54u5WODbR4ggpZuB","Akşamüstü","Yaşlı Amca","Akşamüstü","1","4","208138","spotify:user:mrkaan888","2019-02-05T14:30:26Z"
"spotify:track:5yljgjCRPLBgYUrXEijTRc","Jest Oldu","Karsu","Jest Oldu","1","1","192000","spotify:user:mrkaan888","2019-02-08T19:04:23Z"
"spotify:track:2AlPvpsWlG7dEfhfNf9qJR","Dünyanın Sonuna Doğmuşum","maNga","Şehr-i Hüzün","1","3","260493","spotify:user:mrkaan888","2019-02-11T11:02:31Z"
"spotify:track:25ob2KzCI93CWLUzmrxJg5","Ele Güne Karşı","MFÖ","The Best of MFÖ","1","3","188626","spotify:user:mrkaan888","2019-02-13T17:08:38Z"
"spotify:track:5n1MwdIRqFtsFO4qp86USa","Endamın Yeter","Kıraç","Zaman","1","7","204466","spotify:user:mrkaan888","2019-02-13T17:08:42Z"
"spotify:track:74EiWxVTbi5YkEfOyCWmkH","Fall into Me","Alev Lenz","Black Mirror: Hated in the Nation (Original Soundtrack by Martin Phipps)","1","5","281078","spotify:user:mrkaan888","2019-02-21T21:25:31Z"
"spotify:track:7yWqRsRXU7OAL0KMo8Wy9S","Gönül Dağı","Neşet Ertaş","Gönül Dağı","1","1","298097","spotify:user:mrkaan888","2019-02-25T08:48:27Z"
"spotify:track:01qA5JryN5Bz9NPbtfXaMK","Evvelim Sen Oldun","Neşet Ertaş","Hata Benim","1","1","507263","spotify:user:mrkaan888","2019-02-25T08:48:40Z"
"spotify:track:3gukuv6hWtQWLLmySg4yA3","Yalan Dünya","Neşet Ertaş","Hata Benim","1","2","384383","spotify:user:mrkaan888","2019-02-25T08:48:44Z"
"spotify:track:34MJ07N9Bhu6iKPaxSVnCT","Neon Lights","Demi Lovato","Demi","1","4","233173","spotify:user:mrkanet","2019-02-28T08:06:18Z"
"spotify:track:6cknePo3yViosRb8Ez3P5T","Aklımı Kaçırdım","Mavi Gri","İlkyaz Yağmuru","1","1","184032","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:6eNSsA9W3JBycQKgj2BdWD","Ansızın Gel","Mavi Gri","İlkyaz Yağmuru","1","2","178846","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:7lIMdmulbxeYKFWVSYNvSf","Ben Sende Yandım - Mavi","Mavi Gri","İlkyaz Yağmuru","1","3","205961","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:4f0HScpZWOFRNcPRrFZqdV","Bu Dünyadan Böyle Geçtim","Mavi Gri","İlkyaz Yağmuru","1","4","288316","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:0GwzWK2W7bZAFDgzT6nE1r","En Ucunda Hayatın","Mavi Gri","İlkyaz Yağmuru","1","5","239259","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:30745cZIJnKqwwO45gCGEs","Odamda Hayalin Saklı","Mavi Gri","İlkyaz Yağmuru","1","6","202826","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:0uXusYUdm3bDFDy56n9yW4","Papatyalar","Mavi Gri","İlkyaz Yağmuru","1","7","189831","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:5J3MVfuyvvtbfT2ZwOgPMH","Sessiz ve Serin","Mavi Gri","İlkyaz Yağmuru","1","8","236784","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:7hiRwIkvd5U4fMiUnYbbLI","Yarım Kaldım","Mavi Gri","İlkyaz Yağmuru","1","9","237115","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:4wToZZM78yeOzGBeWiWgFX","Yükselen Yeni Nesil","Mavi Gri","İlkyaz Yağmuru","1","10","211118","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:68XOH9NkbGtjja5tsxkDh8","Ben Sende Yandım - Gri","Mavi Gri","İlkyaz Yağmuru","1","11","244326","spotify:user:mrkanet","2019-02-28T10:18:39Z"
"spotify:track:7gY3cyGcB2wnk2xDXiA0pe","Head Above Water","Avril Lavigne","Head Above Water","1","1","220850","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:0LFzQCGWwX1GKQhlHVrG92","Birdie","Avril Lavigne","Head Above Water","1","2","215175","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:6HHtTXPyBTJsLQT0y3afnm","I Fell In Love With The Devil","Avril Lavigne","Head Above Water","1","3","255683","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:0aeZzfSoZAcETjba8MCvco","Tell Me It's Over","Avril Lavigne","Head Above Water","1","4","188573","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:1Spmq0UazGU6ovMIlGldZX","Dumb Blonde (feat. Nicki Minaj)","Avril Lavigne, Nicki Minaj","Head Above Water","1","5","214651","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:2HmjAaMyTtHyDj8QLvqliK","It Was In Me","Avril Lavigne","Head Above Water","1","6","223003","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:28H24GURvUF2PQ6275xudN","Souvenir","Avril Lavigne","Head Above Water","1","7","177521","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:7M5beITAQcBxYSHpkj7yyv","Crush","Avril Lavigne","Head Above Water","1","8","213614","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:327yEsAAkTprbMY5k9dg2t","Goddess","Avril Lavigne","Head Above Water","1","9","221216","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:30O2LILRUDHmfLa9scND3k","Bigger Wow","Avril Lavigne","Head Above Water","1","10","175191","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:5BCwU5Bdcr3g0GqrqJ3FWg","Love Me Insane","Avril Lavigne","Head Above Water","1","11","180726","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:27wvjuKafcmKhoLcBcJ0uO","Warrior","Avril Lavigne","Head Above Water","1","12","225758","spotify:user:mrkanet","2019-03-01T10:32:53Z"
"spotify:track:0cqZQaAxuHfCvpIi526vC1","Hatasız Kul Olmaz","Orhan Gencebay","Klasikler Sizin Seçtikleriniz Vol.1","1","2","317200","spotify:user:mrkanet","2019-03-04T08:13:38Z"
"spotify:track:5xOAQ5o5mPI2FZZEOu1NZL","Boş Gemiler","Yüzyüzeyken Konuşuruz","Boş Gemiler","1","1","229600","spotify:user:mrkanet","2019-03-07T07:12:49Z"
"spotify:track:7DarbtpxRUG5POF3ifwu61","Bodrum","Yüzyüzeyken Konuşuruz","Akustik Travma","1","5","235817","spotify:user:mrkanet","2019-03-07T07:13:07Z"
"spotify:track:7ouMGV7ScnMUGXKFGAGjXe","Sandal","Yüzyüzeyken Konuşuruz","Akustik Travma","1","4","276000","spotify:user:mrkanet","2019-03-07T07:13:14Z"
"spotify:track:1ItCoj8iEQAdit8SnUIUUg","Uçuyorum","Zakkum","Yıldızlara Yolculuk","1","14","243475","spotify:user:mrkanet","2019-03-12T09:14:58Z"
"spotify:track:3Oy9rXeH7qUARGfiSSZNb7","Adaletin Bu Mu Dünya","Zeynep Baksi Karatağ","Adaletin Bu mu Dünya","1","1","223519","spotify:user:mrkanet","2019-03-14T22:38:42Z"
"spotify:track:3eVkHWumLD8kJXVjcL05uE","Talihim Yok Bahtım Kara","Zeynep Baksi Karatağ","Mozaik","1","8","292853","spotify:user:mrkanet","2019-03-14T22:38:49Z"
"spotify:track:5e1c5zEia9gkLhZgtjBXKt","Sen Tabibsin Saramassın Yaramı","Zeynep Baksi Karatağ, Ozbi","Usulca","1","2","268732","spotify:user:mrkanet","2019-03-14T22:44:45Z"
"spotify:track:5C8cxodwobA3hpFcDjZ31e","Gene Ne Var!","Yeis Sensura, Sehabe","Sivil İtaatsiz","1","1","173146","spotify:user:mrkanet","2019-03-24T21:25:53Z"
"spotify:track:0nxAiYrgLwKDZkTxVPh8bM","Hayal Kurmam Zor","Yeis Sensura","Sivil İtaatsiz","1","2","218348","spotify:user:mrkanet","2019-03-24T21:25:53Z"
"spotify:track:17fWbHAfQdHzL6kFkeGCk8","Tek Taş","Yeis Sensura","Sivil İtaatsiz","1","3","189000","spotify:user:mrkanet","2019-03-24T21:25:53Z"
"spotify:track:6z1xWzvKAepJB3qM2wmJnj","Hocam","Yeis Sensura","Sivil İtaatsiz","1","4","186533","spotify:user:mrkanet","2019-03-24T21:25:53Z"
"spotify:track:6kptGPiwiq8R1OJy0BFEUk","Yağmurlara Sordum","Yeis Sensura","Sivil İtaatsiz","1","5","184888","spotify:user:mrkanet","2019-03-24T21:25:53Z"
"spotify:track:695m8spJpGUv1Grr44zMKk","Aptal Kutusu","Yeis Sensura","Sivil İtaatsiz","1","6","177230","spotify:user:mrkanet","2019-03-24T21:25:53Z"
"spotify:track:71pahNqb6Mtiszdy0Z7oDa","Kafamdaki Zincirler","Yeis Sensura","Sivil İtaatsiz","1","7","213746","spotify:user:mrkanet","2019-03-24T21:25:53Z"
"spotify:track:6cRpcPIf0j3YknltUZQAhc","Sevdiğim Kadın","Pera","Bir Başka Dünya","1","12","233533","spotify:user:mrkanet","2019-03-24T23:32:48Z"
"spotify:track:5pAQzGmPfgwLVLEvC45fgc","Namus Belası","Cem Karaca, Moğollar","Anısına, Vol. 2","2","1","264813","spotify:user:mrkanet","2019-03-25T13:34:19Z"
"spotify:track:42quOHSZf21r9FMvTpnfsA","Domates Biber Patlıcan","Barış Manço","Mançoloji 2","1","8","266553","spotify:user:mrkanet","2019-03-25T13:41:18Z"
"spotify:track:2AqKHurC62jft0czi7QwtY","Zombie","Swet Shop Boys","Sufi La","1","4","147620","spotify:user:mrkanet","2019-04-01T21:45:07Z"
"spotify:track:6BXCGJlS4c33U4ayJdTH5q","Gül Pembe","Barış Manço","Mançoloji, Vol. 1","1","2","308349","spotify:user:mrkaan888","2019-04-07T22:25:49Z"
"spotify:track:3NJEhFxDiRXU7CmvyqFSDI","Sevince","Erkin Koray","Şaşkın / Dünden Esintiler, Vol.1","1","6","315200","spotify:user:mrkaan888","2019-04-07T22:25:52Z"
"spotify:track:5T8AtyZDptAPhEs8fWg9fr","Güllerin İçinden","MFÖ","The Best of MFÖ","1","12","236173","spotify:user:mrkaan888","2019-04-07T22:25:56Z"
"spotify:track:4Y7BMjVyzx1ghtuew76WMR","Kendim Ettim Kendim Buldum","Cem Karaca","Anısına, Vol. 2","2","3","239346","spotify:user:mrkaan888","2019-04-07T22:25:59Z"
"spotify:track:1qwQ1P3FwFouG1zTIBkGXU","Anlamazdın","Ayla Dikmen","Klasikler (Orijinal Kayıtlar)","1","2","222346","spotify:user:mrkaan888","2019-04-07T22:26:29Z"
"spotify:track:3h2raQ8wrHfEmLovy5mFtj","Resimdeki Gözyaşları","Cem Karaca","Ağır Roman (Orijinal Film Müzikleri)","1","4","245040","spotify:user:mrkaan888","2019-04-07T22:26:32Z"
"spotify:track:0rb2T3VwlC9jcA02UojwtE","Gitme Sana Muhtacım","Zeki Müren","Sev Beni","1","6","271920","spotify:user:mrkaan888","2019-04-07T22:26:38Z"
"spotify:track:5K4wXwfMwIzplZXQ3UBXgm","Mazeretim Var Asabiyim Ben","MFÖ","M.V.A.B","1","1","224133","spotify:user:mrkaan888","2019-04-07T22:26:41Z"
"spotify:track:6KsT94svPEi8T6ERUBxLtO","Bekle Beni","Cem Karaca","Ölümsüzler, Vol. 3","1","7","201626","spotify:user:mrkaan888","2019-04-07T22:29:12Z"
"spotify:track:5AKbyqDRAm2A7mDlSx5aBi","Keklik Gibi","Melek Mosso","Keklik Gibi","1","1","285387","spotify:user:mrkanet","2019-04-08T08:12:39Z"
"spotify:track:45PdLkKrzLTpIw8bjVQ2bB","Al Ömrümü","Ayfer Vardar","Al Ömrümü","1","1","208770","spotify:user:mrkanet","2019-04-08T08:19:23Z"
"spotify:track:4iGd66KZMTCm2twKoVSs0k","Odam Kireç Tutmuyor","Zeynep Baksi Karatağ, Ahmet Aslan","Usulca","1","9","236162","spotify:user:mrkanet","2019-04-09T06:11:21Z"
"spotify:track:5IaqRI0FLDMOdeSIMCNSCB","Yapma N'olursun","Dolu Kadehi Ters Tut","Polonya'nın Başı Belada","1","7","178364","spotify:user:mrkanet","2019-04-10T05:20:08Z"
